BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
3566,0.004,0.0099,0.0306,0.075,1,4.316356349971587,1640000.0,4.8265e+06,0.00913,1.4480e+07,0.16438,0.6,0.1
3567,0.004,0.0099,0.0306,0.075,1,4.50268450278307,2580000.0,7.5929e+06,0.00913,2.2779e+07,0.16438,0.6,0.1
3568,0.004,0.0099,0.0306,0.075,1,4.3153345667822505,2670000.0,7.8578e+06,0.00913,2.3573e+07,0.16438,0.6,0.1
3569,0.004,0.0099,0.0306,0.075,1,4.464506813763246,1010000.0,2.9724e+06,0.00913,8.9173e+06,0.16438,0.6,0.1
3570,0.004,0.0099,0.0306,0.075,1,4.2041989017769765,972500.0,2.8621e+06,0.00913,8.5862e+06,0.16438,0.6,0.1
3571,0.004,0.0099,0.0306,0.075,1,4.556510372520746,1550000.0,4.5616e+06,0.00913,1.3685e+07,0.16438,0.6,0.1
3572,0.004,0.0099,0.0306,0.075,1,4.336194676048969,1497500.0,4.4071e+06,0.00913,1.3221e+07,0.16438,0.6,0.1
3573,0.004,0.0099,0.0306,0.075,1,4.3088044318215735,1550000.0,4.5616e+06,0.00913,1.3685e+07,0.16438,0.6,0.1
3574,0.004,0.0099,0.0306,0.075,1,4.004644529932289,1890000.0,5.5623e+06,0.00913,1.6687e+07,0.16438,0.6,0.1
3575,0.004,0.0099,0.0306,0.075,1,4.328866230342839,2234500.0,6.5761e+06,0.00913,1.9728e+07,0.16438,0.6,0.1
3576,0.004,0.0099,0.0306,0.075,1,4.093335357569048,972500.0,2.8621e+06,0.00913,8.5862e+06,0.16438,0.6,0.1
3577,0.004,0.0099,0.0306,0.075,1,4.1331661606428085,2932500.0,8.6303e+06,0.00913,2.5891e+07,0.16438,0.6,0.1
3578,0.004,0.0099,0.0306,0.075,1,4.096729993920948,1715000.0,5.0472e+06,0.00913,1.5142e+07,0.16438,0.6,0.1
3579,0.004,0.0099,0.0306,0.075,1,4.04566577012493,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3580,0.004,0.0099,0.0306,0.075,1,4.745498310640507,2525000.0,7.4311e+06,0.00913,2.2293e+07,0.16438,0.6,0.1
3581,0.006,0.0104,0.0235,0.06,1,7.818723674662063,735666.6666666666,9.0211e+05,0.00194,2.7063e+06,0.03444,1.0,0.0
3582,0.004,0.0099,0.0306,0.075,1,4.6972453894697495,1557500.0,4.5837e+06,0.00913,1.3751e+07,0.16438,0.6,0.1
3583,0.004,0.0084,0.0232,0.06,1,5.734428345485353,1166666.6666666667,2.2890e+06,0.00152,5.7225e+06,0.02283,0.4,0.4
3584,0.004,0.012,0.04,0.1,1,4.2824298135050505,972500.0,3.8161e+06,0.01218,1.1448e+07,0.29197,0.8,0.1
3585,0.004,0.012,0.04,0.1,1,3.999952528543764,1945000.0,7.6322e+06,0.01218,2.2897e+07,0.29197,0.8,0.1
3586,0.004,0.012,0.04,0.1,1,4.121318475887503,1945000.0,7.6322e+06,0.01218,2.2897e+07,0.29197,0.8,0.1
3587,0.004,0.0099,0.0306,0.075,1,4.075736739312816,1145000.0,3.3697e+06,0.00913,1.0109e+07,0.16438,0.6,0.1
3588,0.004,0.012,0.04,0.1,1,4.540045684953388,2620000.0,1.0281e+07,0.01218,3.0843e+07,0.29197,0.8,0.1
3589,0.004,0.012,0.04,0.1,1,4.183492360044926,3282500.0,1.2881e+07,0.01218,3.8642e+07,0.29197,0.8,0.1
3590,0.004,0.0099,0.0306,0.075,1,4.501347701363889,2340000.0,6.8866e+06,0.00913,2.0660e+07,0.16438,0.6,0.1
3591,0.004,0.012,0.04,0.1,1,4.398061690265936,176818.18181818182,6.9383e+05,0.01218,2.0815e+06,0.29197,0.8,0.1
3592,0.004,0.0099,0.0306,0.075,1,4.788129394360733,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3593,0.004,0.0069,0.0187,0.0525,1,5.661339965558159,1298000.0,3.3998e+06,0.00203,6.7996e+06,0.02447,0.4,0.1
3594,0.004,0.0099,0.0306,0.075,1,4.5445082976204585,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3595,0.004,0.0099,0.0306,0.075,1,4.518951138741628,3098333.333333333,9.1184e+06,0.00913,2.7355e+07,0.16438,0.6,0.1
3596,0.004,0.0099,0.0306,0.075,1,4.064492677158596,3555000.0,1.0462e+07,0.00913,3.1387e+07,0.16438,0.6,0.1
3597,0.004,0.0099,0.0306,0.075,1,4.487584309495723,1320000.0,3.8848e+06,0.00913,1.1654e+07,0.16438,0.6,0.1
3598,0.004,0.012,0.04,0.1,1,4.3395259871508305,3240000.0,1.2714e+07,0.01218,3.8141e+07,0.29197,0.8,0.1
3599,0.004,0.012,0.04,0.1,1,4.218940631939626,853333.3333333334,3.3485e+06,0.01218,1.0045e+07,0.29197,0.8,0.1
3600,0.004,0.012,0.04,0.1,1,4.094976997597763,1945000.0,7.6322e+06,0.01218,2.2897e+07,0.29197,0.8,0.1
3601,0.004,0.0099,0.0306,0.075,1,4.116496353263463,2360000.0,6.9455e+06,0.00913,2.0836e+07,0.16438,0.6,0.1
3602,0.004,0.012,0.04,0.1,1,4.727745636334451,1945000.0,7.6322e+06,0.01218,2.2897e+07,0.29197,0.8,0.1
3603,0.004,0.0099,0.0306,0.075,1,4.26734568873973,1610000.0,4.7382e+06,0.00913,1.4215e+07,0.16438,0.6,0.1
3604,0.004,0.0099,0.0306,0.075,1,4.437381164101628,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3605,0.004,0.0099,0.0306,0.075,1,4.1017466917323295,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
3606,0.004,0.0099,0.0306,0.075,1,4.104012801487886,972500.0,2.8621e+06,0.00913,8.5862e+06,0.16438,0.6,0.1
3607,0.004,0.0099,0.0306,0.075,1,4.5044108919558585,2652500.0,7.8063e+06,0.00913,2.3419e+07,0.16438,0.6,0.1
3608,0.004,0.0099,0.0306,0.075,1,3.9887546479244382,2410000.0,7.0926e+06,0.00913,2.1278e+07,0.16438,0.6,0.1
3609,0.004,0.008,0.024,0.07,1,5.970747506223767,26720666.666666668,1.3972e+08,0.00406,2.7943e+08,0.06483,0.6,0.1
3610,0.004,0.0099,0.0306,0.075,1,4.2744662679807774,1945000.0,5.7241e+06,0.00913,1.7172e+07,0.16438,0.6,0.1
