BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
1818,0.004,0.008,0.024,0.07,1,6.794951800899343,293564.56315075385,1.5350e+06,0.00406,3.0699e+06,0.06483,0.6,0.1
1819,0.004,0.0069,0.0187,0.0525,1,6.042625045799326,386402.9163308224,1.0121e+06,0.00203,2.0242e+06,0.02447,0.4,0.1
1820,0.004,0.008,0.024,0.07,1,6.1336687302007995,276001.2485112262,1.4431e+06,0.00406,2.8863e+06,0.06483,0.6,0.1
1821,0.004,0.0099,0.0306,0.075,1,4.386502196151494,1327317.3781693962,3.9063e+06,0.00913,1.1719e+07,0.16438,0.6,0.1
1822,0.004,0.012,0.04,0.1,1,4.276513166190023,351276.73410908645,1.3784e+06,0.01218,4.1352e+06,0.29197,0.8,0.1
1824,0.004,0.012,0.04,0.1,1,4.6446240219823896,341239.0831769699,1.3390e+06,0.01218,4.0171e+06,0.29197,0.8,0.1
1825,0.004,0.008,0.024,0.07,1,5.909140269117351,401458.9897858707,2.0991e+06,0.00406,4.1982e+06,0.06483,0.6,0.1
1826,0.004,0.012,0.04,0.1,3,1.4363080376775443,752736.7114879187,"8.8612e+06,7.3843e+06,4.4306e+06","0.06511,0.05426,0.03256","2.6584e+07,2.2153e+07,1.3292e+07","0.99900,0.99900,0.78068",0.8,0.1
1827,0.004,0.008,0.024,0.07,2,2.9369220422553406,213274.48475551768,"2.2303e+06,1.4869e+06","0.01239,0.00826","4.4606e+06,2.9737e+06","0.19812,0.13208",0.6,0.1
1828,0.004,0.012,0.04,0.1,1,3.9946531278767554,577097.4630854226,2.2645e+06,0.01218,6.7936e+06,0.29197,0.8,0.1
1829,0.004,0.008,0.024,0.07,1,5.912355796007911,361348.7488798272,1.8894e+06,0.00406,3.7788e+06,0.06483,0.6,0.1
1830,0.004,0.008,0.024,0.07,1,6.084721630349924,381407.2993781115,1.9943e+06,0.00406,3.9886e+06,0.06483,0.6,0.1
1831,0.004,0.008,0.024,0.07,1,5.966543056393721,386407.372418767,2.0204e+06,0.00406,4.0408e+06,0.06483,0.6,0.1
1832,0.004,0.008,0.024,0.07,1,5.888561671120393,401469.7648775378,2.0992e+06,0.00406,4.1984e+06,0.06483,0.6,0.1
1833,0.004,0.008,0.024,0.07,1,5.682077626700337,838091.4960454749,4.3822e+06,0.00406,8.7643e+06,0.06483,0.6,0.1
