BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
722,0.004,0.008,0.024,0.07,1,5.698617190660377,558113.8132266337,2.9182e+06,0.00406,5.8365e+06,0.06483,0.6,0.1
723,0.004,0.0069,0.0187,0.0525,1,6.326809135768405,239188.4404829141,6.2650e+05,0.00203,1.2530e+06,0.02447,0.4,0.1
724,0.004,0.0069,0.0187,0.0525,1,6.148302886310015,179393.23701214566,4.6988e+05,0.00203,9.3976e+05,0.02447,0.4,0.1
725,0.004,0.008,0.024,0.07,1,6.040179025957842,485862.593401238,2.5404e+06,0.00406,5.0809e+06,0.06483,0.6,0.1
726,0.004,0.0099,0.0306,0.075,2,2.1355674385308885,87205.0830299055,"5.1329e+05,3.4219e+05","0.02790,0.01860","1.5399e+06,1.0266e+06","0.50229,0.33486",0.6,0.1
727,0.004,0.0099,0.0306,0.075,2,2.1710040994111117,249157.17129354642,"1.4665e+06,9.7769e+05","0.02790,0.01860","4.3996e+06,2.9331e+06","0.50229,0.33486",0.6,0.1
728,0.004,0.0069,0.0187,0.0525,1,5.9336814269282385,448486.64271510555,1.1747e+06,0.00203,2.3494e+06,0.02447,0.4,0.1
729,0.004,0.0069,0.0187,0.0525,1,5.863329299554129,348822.48413484386,9.1366e+05,0.00203,1.8273e+06,0.02447,0.4,0.1
730,0.004,0.0099,0.0306,0.075,1,4.30919080056848,259125.8138646291,7.6261e+05,0.00913,2.2878e+06,0.16438,0.6,0.1
731,0.004,0.0069,0.0187,0.0525,1,5.804968446159211,630372.3999765989,1.6511e+06,0.00203,3.3022e+06,0.02447,0.4,0.1
732,0.004,0.0099,0.0306,0.075,1,4.3551999074795535,348825.3753669064,1.0266e+06,0.00913,3.0798e+06,0.16438,0.6,0.1
733,0.004,0.008,0.024,0.07,1,5.598527620012245,418592.4757264965,2.1887e+06,0.00406,4.3774e+06,0.06483,0.6,0.1
734,0.004,0.0069,0.0187,0.0525,2,3.2089488411273455,199328.52478488465,"1.0442e+06,6.9613e+05","0.00621,0.00414","2.0884e+06,1.3923e+06","0.07476,0.04984",0.4,0.1
735,0.004,0.0069,0.0187,0.0525,1,6.241763112208442,249163.0116022225,6.5263e+05,0.00203,1.3053e+06,0.02447,0.4,0.1
736,0.004,0.0069,0.0187,0.0525,2,3.08726975082007,289028.8106139529,"1.5141e+06,1.0094e+06","0.00621,0.00414","3.0282e+06,2.0188e+06","0.07476,0.04984",0.4,0.1
737,0.004,0.012,0.04,0.1,2,2.241051651755207,259133.74061124155,"2.0337e+06,1.3558e+06","0.03721,0.02480","6.1010e+06,4.0674e+06","0.89218,0.59479",0.8,0.1
738,0.004,0.008,0.024,0.07,2,3.312686064160756,378726.81742405926,"3.9605e+06,2.6403e+06","0.01239,0.00826","7.9210e+06,5.2807e+06","0.19812,0.13208",0.6,0.1
739,0.004,0.0069,0.0187,0.0525,1,6.413154821106453,1342984.9304407153,3.5176e+06,0.00203,7.0353e+06,0.02447,0.4,0.1
740,0.004,0.008,0.024,0.07,1,5.559949952192563,421087.0209078545,2.2018e+06,0.00406,4.4035e+06,0.06483,0.6,0.1
741,0.004,0.008,0.024,0.07,1,5.718199425288635,465936.7443111498,2.4363e+06,0.00406,4.8725e+06,0.06483,0.6,0.1
742,0.004,0.008,0.024,0.07,1,5.908499393803458,597994.02947707,3.1267e+06,0.00406,6.2535e+06,0.06483,0.6,0.1
743,0.004,0.0069,0.0187,0.0525,1,6.103957741621589,528225.0354875823,1.3836e+06,0.00203,2.7671e+06,0.02447,0.4,0.1
744,0.004,0.0099,0.0306,0.075,1,4.379089497383063,358796.8075014613,1.0559e+06,0.00913,3.1678e+06,0.16438,0.6,0.1
745,0.004,0.0069,0.0187,0.0525,1,5.878758662047931,373744.5650945561,9.7894e+05,0.00203,1.9579e+06,0.02447,0.4,0.1
746,0.004,0.012,0.04,0.1,1,4.3072351970369995,597997.3087372687,2.3465e+06,0.01218,7.0396e+06,0.29197,0.8,0.1
747,0.004,0.0069,0.0187,0.0525,1,5.870053052869319,418597.6675478264,1.0964e+06,0.00203,2.1928e+06,0.02447,0.4,0.1
748,0.004,0.012,0.04,0.1,1,4.138701057156491,398668.54959899967,1.5644e+06,0.01218,4.6931e+06,0.29197,0.8,0.1
749,0.004,0.0099,0.0306,0.075,1,3.977386000013906,274080.6012307073,8.0662e+05,0.00913,2.4199e+06,0.16438,0.6,0.1
750,0.004,0.008,0.024,0.07,1,5.820994690023364,398662.6795409803,2.0845e+06,0.00406,4.1690e+06,0.06483,0.6,0.1
751,0.004,0.008,0.024,0.07,1,5.697620252509314,478398.1357771557,2.5014e+06,0.00406,5.0028e+06,0.06483,0.6,0.1
752,0.004,0.0069,0.0187,0.0525,1,5.805693974577783,179398.2059380565,4.6989e+05,0.00203,9.3978e+05,0.02447,0.4,0.1
753,0.004,0.0099,0.0306,0.075,1,4.498031984217201,209301.01742047656,6.1597e+05,0.00913,1.8479e+06,0.16438,0.6,0.1
754,0.004,0.0099,0.0306,0.075,1,4.069368916268682,291524.43467959727,8.5796e+05,0.00913,2.5739e+06,0.16438,0.6,0.1
755,0.004,0.008,0.024,0.07,1,6.953547226174606,558139.3339801449,2.9184e+06,0.00406,5.8367e+06,0.06483,0.6,0.1
756,0.004,0.0099,0.0306,0.075,1,4.373763142219555,199334.3050336321,5.8664e+05,0.00913,1.7599e+06,0.16438,0.6,0.1
757,0.004,0.0069,0.0187,0.0525,1,6.152599187011716,246675.52812359383,6.4611e+05,0.00203,1.2922e+06,0.02447,0.4,0.1
758,0.004,0.0099,0.0306,0.075,1,4.087935134318316,558134.9659516457,1.6426e+06,0.00913,4.9278e+06,0.16438,0.6,0.1
