BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
6301,0.004,0.0099,0.0306,0.075,2,1.9852832757811973,1200000.0,"7.0632e+06,4.7088e+06","0.02790,0.01860","2.1190e+07,1.4126e+07","0.50229,0.33486",0.6,0.1
6302,0.004,0.0099,0.0306,0.075,1,4.476756057200241,51800000.0,1.5245e+08,0.00913,4.5734e+08,0.16438,0.6,0.1
6303,0.004,0.0099,0.0306,0.075,2,2.2573577871774484,4800000.0,"2.8253e+07,1.8835e+07","0.02790,0.01860","8.4758e+07,5.6506e+07","0.50229,0.33486",0.6,0.1
6304,0.004,0.0099,0.0306,0.075,2,1.9356507409511063,5400000.0,"3.1784e+07,2.1190e+07","0.02790,0.01860","9.5353e+07,6.3569e+07","0.50229,0.33486",0.6,0.1
6305,0.004,0.0099,0.0306,0.075,2,2.240577363391945,4200000.0,"2.4721e+07,1.6481e+07","0.02790,0.01860","7.4164e+07,4.9442e+07","0.50229,0.33486",0.6,0.1
6306,0.004,0.0099,0.0306,0.075,2,2.0488614782219643,8842000.0,"5.2044e+07,3.4696e+07","0.02790,0.01860","1.5613e+08,1.0409e+08","0.50229,0.33486",0.6,0.1
6307,0.004,0.0099,0.0306,0.075,2,2.227009091656034,1200000.0,"7.0632e+06,4.7088e+06","0.02790,0.01860","2.1190e+07,1.4126e+07","0.50229,0.33486",0.6,0.1
6308,0.004,0.0064,0.016,0.04,3,2.0250577224846067,5400000.0,"9.8532e+06,8.2110e+06,4.9266e+06","0.00330,0.00275,0.00165","2.9559e+07,2.4633e+07,1.4780e+07","0.05756,0.04797,0.02878",0.5,0.4
6309,0.004,0.0099,0.0306,0.075,2,2.1366719865999038,3000000.0,"1.7658e+07,1.1772e+07","0.02790,0.01860","5.2974e+07,3.5316e+07","0.50229,0.33486",0.6,0.1
6310,0.0032,0.0061,0.0158,0.04,3,2.0132808342704953,30223500.0,"8.8948e+07,7.4123e+07,4.4474e+07","0.00407,0.00339,0.00203","2.2237e+08,1.8531e+08,1.1118e+08","0.06104,0.05087,0.03052",0.2,0.4
6311,0.0048,0.0076,0.0162,0.04,2,3.8861294210124955,14831500.0,"1.8042e+07,1.2028e+07","0.00294,0.00196","5.4125e+07,3.6083e+07","0.05354,0.03569",1.0,0.0
