BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
0,0.004,0.0099,0.0306,0.075,2,2.1872529627021065,2157000.0,"1.2696e+07,8.4641e+06","0.02790,0.01860","3.8088e+07,2.5392e+07","0.50229,0.33486",0.6,0.1
1,0.004,0.0099,0.0306,0.075,1,4.237801664295667,650000.0,1.9130e+06,0.00913,5.7388e+06,0.16438,0.6,0.1
2,0.004,0.0099,0.0306,0.075,1,4.407652793311152,1255000.0,3.6935e+06,0.00913,1.1080e+07,0.16438,0.6,0.1
3,0.004,0.0099,0.0306,0.075,2,2.3024233224057906,3908000.0,"2.3002e+07,1.5335e+07","0.02790,0.01860","6.9007e+07,4.6005e+07","0.50229,0.33486",0.6,0.1
4,0.004,0.0099,0.0306,0.075,1,4.217532349493945,1180000.0,3.4727e+06,0.00913,1.0418e+07,0.16438,0.6,0.1
5,0.004,0.0099,0.0306,0.075,2,2.1087679058100233,2411500.0,"1.4194e+07,9.4627e+06","0.02790,0.01860","4.2582e+07,2.8388e+07","0.50229,0.33486",0.6,0.1
6,0.004,0.0099,0.0306,0.075,2,2.308900263256674,2764500.0,"1.6272e+07,1.0848e+07","0.02790,0.01860","4.8816e+07,3.2544e+07","0.50229,0.33486",0.6,0.1
7,0.004,0.0099,0.0306,0.075,2,2.217060967693453,2867500.0,"1.6878e+07,1.1252e+07","0.02790,0.01860","5.0634e+07,3.3756e+07","0.50229,0.33486",0.6,0.1
8,0.004,0.0099,0.0306,0.075,1,4.168199446480216,2197000.0,6.4658e+06,0.00913,1.9397e+07,0.16438,0.6,0.1
9,0.004,0.0099,0.0306,0.075,1,4.384545083360379,1444000.0,4.2497e+06,0.00913,1.2749e+07,0.16438,0.6,0.1
10,0.004,0.0099,0.0306,0.075,1,4.16946191287589,608000.0,1.7893e+06,0.00913,5.3680e+06,0.16438,0.6,0.1
11,0.004,0.0099,0.0306,0.075,1,4.1689799382717965,4497000.0,1.3235e+07,0.00913,3.9704e+07,0.16438,0.6,0.1
12,0.004,0.0099,0.0306,0.075,1,4.319138616406237,1330000.0,3.9142e+06,0.00913,1.1743e+07,0.16438,0.6,0.1
13,0.004,0.0099,0.0306,0.075,1,3.877900357591337,1505000.0,4.4292e+06,0.00913,1.3288e+07,0.16438,0.6,0.1
14,0.004,0.0099,0.0306,0.075,2,1.9572977094390618,1591000.0,"9.3646e+06,6.2431e+06","0.02790,0.01860","2.8094e+07,1.8729e+07","0.50229,0.33486",0.6,0.1
15,0.004,0.0099,0.0306,0.075,1,4.148901075048982,1110000.0,3.2667e+06,0.00913,9.8002e+06,0.16438,0.6,0.1
16,0.004,0.0099,0.0306,0.075,2,2.0282414521123493,2545000.0,"1.4980e+07,9.9866e+06","0.02790,0.01860","4.4940e+07,2.9960e+07","0.50229,0.33486",0.6,0.1
17,0.004,0.0099,0.0306,0.075,1,4.334777320423327,3074500.0,9.0483e+06,0.00913,2.7145e+07,0.16438,0.6,0.1
18,0.004,0.0099,0.0306,0.075,2,2.0388980495256104,1725500.0,"1.0156e+07,6.7709e+06","0.02790,0.01860","3.0469e+07,2.0313e+07","0.50229,0.33486",0.6,0.1
19,0.004,0.0099,0.0306,0.075,2,1.9881320087447072,1021000.0,"6.0096e+06,4.0064e+06","0.02790,0.01860","1.8029e+07,1.2019e+07","0.50229,0.33486",0.6,0.1
20,0.004,0.0099,0.0306,0.075,2,2.2958270118127566,3335000.0,"1.9630e+07,1.3087e+07","0.02790,0.01860","5.8889e+07,3.9260e+07","0.50229,0.33486",0.6,0.1
21,0.004,0.0099,0.0306,0.075,2,2.109649624291813,2784000.0,"1.6387e+07,1.0924e+07","0.02790,0.01860","4.9160e+07,3.2773e+07","0.50229,0.33486",0.6,0.1
22,0.004,0.0099,0.0306,0.075,1,4.2816321685022,3151000.0,9.2734e+06,0.00913,2.7820e+07,0.16438,0.6,0.1
23,0.004,0.0099,0.0306,0.075,2,1.9868953295945506,1956000.0,"1.1513e+07,7.6753e+06","0.02790,0.01860","3.4539e+07,2.3026e+07","0.50229,0.33486",0.6,0.1
24,0.004,0.0099,0.0306,0.075,2,2.076308500650422,2397000.0,"1.4109e+07,9.4058e+06","0.02790,0.01860","4.2326e+07,2.8217e+07","0.50229,0.33486",0.6,0.1
25,0.004,0.0099,0.0306,0.075,2,2.145466096908917,2147000.0,"1.2637e+07,8.4248e+06","0.02790,0.01860","3.7912e+07,2.5274e+07","0.50229,0.33486",0.6,0.1
26,0.004,0.0099,0.0306,0.075,2,2.014278395766006,1796000.0,"1.0571e+07,7.0475e+06","0.02790,0.01860","3.1714e+07,2.1143e+07","0.50229,0.33486",0.6,0.1
27,0.004,0.0099,0.0306,0.075,2,2.174058277251041,2125000.0,"1.2508e+07,8.3385e+06","0.02790,0.01860","3.7523e+07,2.5016e+07","0.50229,0.33486",0.6,0.1
28,0.004,0.0099,0.0306,0.075,1,4.140952939401843,1632000.0,4.8030e+06,0.00913,1.4409e+07,0.16438,0.6,0.1
29,0.004,0.0099,0.0306,0.075,1,4.205415867860995,2121000.0,6.2421e+06,0.00913,1.8726e+07,0.16438,0.6,0.1
30,0.004,0.0099,0.0306,0.075,2,2.070365917251706,3162000.0,"1.8612e+07,1.2408e+07","0.02790,0.01860","5.5835e+07,3.7223e+07","0.50229,0.33486",0.6,0.1
31,0.004,0.0099,0.0306,0.075,1,4.68128096838595,1286000.0,3.7847e+06,0.00913,1.1354e+07,0.16438,0.6,0.1
32,0.004,0.0099,0.0306,0.075,2,2.132160601816606,1952000.0,"1.1489e+07,7.6596e+06","0.02790,0.01860","3.4468e+07,2.2979e+07","0.50229,0.33486",0.6,0.1
33,0.004,0.0099,0.0306,0.075,2,2.0236952004821975,2740000.0,"1.6128e+07,1.0752e+07","0.02790,0.01860","4.8383e+07,3.2255e+07","0.50229,0.33486",0.6,0.1
34,0.004,0.0099,0.0306,0.075,1,4.446357048182077,1642000.0,4.8324e+06,0.00913,1.4497e+07,0.16438,0.6,0.1
35,0.004,0.0099,0.0306,0.075,1,4.014511583071465,1590000.0,4.6794e+06,0.00913,1.4038e+07,0.16438,0.6,0.1
36,0.004,0.012,0.04,0.1,2,2.155998319590872,1723500.0,"1.3526e+07,9.0174e+06","0.03721,0.02480","4.0578e+07,2.7052e+07","0.89218,0.59479",0.8,0.1
37,0.004,0.0099,0.0306,0.075,2,1.9344580073613469,2853000.0,"1.6793e+07,1.1195e+07","0.02790,0.01860","5.0378e+07,3.3586e+07","0.50229,0.33486",0.6,0.1
38,0.004,0.0099,0.0306,0.075,1,3.9930229355368603,2051500.0,6.0376e+06,0.00913,1.8113e+07,0.16438,0.6,0.1
39,0.004,0.0099,0.0306,0.075,1,4.309409708878292,1479333.3333333333,4.3537e+06,0.00913,1.3061e+07,0.16438,0.6,0.1
40,0.004,0.0099,0.0306,0.075,2,2.2138520844994463,1887000.0,"1.1107e+07,7.4046e+06","0.02790,0.01860","3.3321e+07,2.2214e+07","0.50229,0.33486",0.6,0.1
41,0.004,0.0099,0.0306,0.075,1,4.303920228878038,1508000.0,4.4380e+06,0.00913,1.3314e+07,0.16438,0.6,0.1
42,0.004,0.0099,0.0306,0.075,2,2.121298242440225,2494000.0,"1.4680e+07,9.7865e+06","0.02790,0.01860","4.4039e+07,2.9359e+07","0.50229,0.33486",0.6,0.1
43,0.004,0.0099,0.0306,0.075,1,4.203437696491307,1015666.6666666669,2.9891e+06,0.00913,8.9673e+06,0.16438,0.6,0.1
44,0.004,0.0099,0.0306,0.075,1,3.963120717667737,411333.3333333333,1.2106e+06,0.00913,3.6317e+06,0.16438,0.6,0.1
45,0.0048,0.0076,0.0162,0.04,3,2.3521972141868828,2644500.0,"4.8253e+06,4.0211e+06,2.4127e+06","0.00515,0.00429,0.00257","1.4476e+07,1.2063e+07,7.2380e+06","0.09369,0.07807,0.04684",1.0,0.0
46,0.004,0.0099,0.0306,0.075,2,2.085020641783392,1670000.0,"9.8296e+06,6.5531e+06","0.02790,0.01860","2.9489e+07,1.9659e+07","0.50229,0.33486",0.6,0.1
47,0.004,0.0099,0.0306,0.075,1,4.498814806514645,1601000.0,4.7117e+06,0.00913,1.4135e+07,0.16438,0.6,0.1
48,0.004,0.0099,0.0306,0.075,2,2.170573912441029,2153000.0,"1.2673e+07,8.4484e+06","0.02790,0.01860","3.8018e+07,2.5345e+07","0.50229,0.33486",0.6,0.1
49,0.004,0.0099,0.0306,0.075,1,3.9071408522508366,1910000.0,5.6211e+06,0.00913,1.6863e+07,0.16438,0.6,0.1
50,0.004,0.0099,0.0306,0.075,2,2.1684549131514372,1136500.0,"6.6894e+06,4.4596e+06","0.02790,0.01860","2.0068e+07,1.3379e+07","0.50229,0.33486",0.6,0.1
51,0.004,0.0099,0.0306,0.075,2,2.092912381321299,3270000.0,"1.9247e+07,1.2831e+07","0.02790,0.01860","5.7742e+07,3.8494e+07","0.50229,0.33486",0.6,0.1
52,0.004,0.0099,0.0306,0.075,2,2.062594371111512,4064000.0,"2.3921e+07,1.5947e+07","0.02790,0.01860","7.1762e+07,4.7841e+07","0.50229,0.33486",0.6,0.1
53,0.004,0.0099,0.0306,0.075,2,2.199861729864895,2532000.0,"1.4903e+07,9.9356e+06","0.02790,0.01860","4.4710e+07,2.9807e+07","0.50229,0.33486",0.6,0.1
54,0.004,0.0099,0.0306,0.075,2,2.2464712909971274,2015000.0,"1.1860e+07,7.9069e+06","0.02790,0.01860","3.5581e+07,2.3721e+07","0.50229,0.33486",0.6,0.1
55,0.004,0.0099,0.0306,0.075,1,4.4705966586561345,2562000.0,7.5400e+06,0.00913,2.2620e+07,0.16438,0.6,0.1
56,0.004,0.0099,0.0306,0.075,1,4.091849213376598,3778000.0,1.1119e+07,0.00913,3.3356e+07,0.16438,0.6,0.1
57,0.004,0.0099,0.0306,0.075,1,4.201733825304225,1745000.0,5.1355e+06,0.00913,1.5407e+07,0.16438,0.6,0.1
58,0.004,0.0099,0.0306,0.075,1,4.338466939733742,988000.0,2.9077e+06,0.00913,8.7231e+06,0.16438,0.6,0.1
59,0.004,0.0099,0.0306,0.075,1,4.480502166141233,5298500.0,1.5593e+07,0.00913,4.6780e+07,0.16438,0.6,0.1
60,0.004,0.0099,0.0306,0.075,1,4.166178390750184,1365000.0,4.0172e+06,0.00913,1.2052e+07,0.16438,0.6,0.1
61,0.004,0.0099,0.0306,0.075,2,2.1138855460741994,1666000.0,"9.8061e+06,6.5374e+06","0.02790,0.01860","2.9418e+07,1.9612e+07","0.50229,0.33486",0.6,0.1
62,0.004,0.0099,0.0306,0.075,1,4.0375623281621005,566000.0,1.6657e+06,0.00913,4.9972e+06,0.16438,0.6,0.1
63,0.004,0.0099,0.0306,0.075,1,4.019459911538601,648000.0,1.9071e+06,0.00913,5.7212e+06,0.16438,0.6,0.1
64,0.0032,0.0061,0.0158,0.04,3,2.116252468333512,4186000.0,"1.2319e+07,1.0266e+07,6.1597e+06","0.00407,0.00339,0.00203","3.0798e+07,2.5665e+07,1.5399e+07","0.06104,0.05087,0.03052",0.2,0.4
65,0.004,0.0099,0.0306,0.075,2,2.2833021242803087,867500.0,"5.1061e+06,3.4041e+06","0.02790,0.01860","1.5318e+07,1.0212e+07","0.50229,0.33486",0.6,0.1
66,0.004,0.0099,0.0306,0.075,2,2.1259317732623138,1012666.6666666666,"5.9606e+06,3.9737e+06","0.02790,0.01860","1.7882e+07,1.1921e+07","0.50229,0.33486",0.6,0.1
67,0.004,0.0099,0.0306,0.075,2,2.2433882593118697,9958500.0,"5.8616e+07,3.9077e+07","0.02790,0.01860","1.7585e+08,1.1723e+08","0.50229,0.33486",0.6,0.1
68,0.004,0.0099,0.0306,0.075,2,2.172530234850827,1349500.0,"7.9432e+06,5.2954e+06","0.02790,0.01860","2.3829e+07,1.5886e+07","0.50229,0.33486",0.6,0.1
69,0.004,0.0099,0.0306,0.075,2,2.0658767367334145,2010000.0,"1.1831e+07,7.8872e+06","0.02790,0.01860","3.5493e+07,2.3662e+07","0.50229,0.33486",0.6,0.1
70,0.0032,0.0051,0.0128,0.035,1,6.207154625919701,2523500.0,3.2925e+06,0.00101,6.5850e+06,0.01206,0.2,0.1
71,0.004,0.0099,0.0306,0.075,2,2.3041515606654683,1890333.3333333333,"1.1127e+07,7.4177e+06","0.02790,0.01860","3.3380e+07,2.2253e+07","0.50229,0.33486",0.6,0.1
72,0.0032,0.0051,0.0128,0.035,2,3.0425449988753845,3768000.0,"9.8324e+06,6.5550e+06","0.00309,0.00206","1.9665e+07,1.3110e+07","0.03686,0.02457",0.2,0.1
73,0.004,0.0099,0.0306,0.075,1,4.614437877771063,3747166.6666666665,1.1028e+07,0.00913,3.3084e+07,0.16438,0.6,0.1
74,0.004,0.0099,0.0306,0.075,2,1.8716556971578555,2480000.0,"1.4597e+07,9.7315e+06","0.02790,0.01860","4.3792e+07,2.9195e+07","0.50229,0.33486",0.6,0.1
75,0.004,0.0099,0.0306,0.075,2,2.2231071158846483,1714500.0,"1.0092e+07,6.7277e+06","0.02790,0.01860","3.0275e+07,2.0183e+07","0.50229,0.33486",0.6,0.1
76,0.004,0.0099,0.0306,0.075,2,2.1429064189608686,4620000.0,"2.7193e+07,1.8129e+07","0.02790,0.01860","8.1580e+07,5.4387e+07","0.50229,0.33486",0.6,0.1
77,0.004,0.0099,0.0306,0.075,2,2.101939156194405,3557000.0,"2.0937e+07,1.3958e+07","0.02790,0.01860","6.2810e+07,4.1873e+07","0.50229,0.33486",0.6,0.1
78,0.004,0.0099,0.0306,0.075,1,4.286823060541176,865000.0,2.5457e+06,0.00913,7.6371e+06,0.16438,0.6,0.1
79,0.004,0.0099,0.0306,0.075,2,1.9317614366198699,1983000.0,"1.1672e+07,7.7813e+06","0.02790,0.01860","3.5016e+07,2.3344e+07","0.50229,0.33486",0.6,0.1
80,0.004,0.0099,0.0306,0.075,2,2.110293631161482,2869000.0,"1.6887e+07,1.1258e+07","0.02790,0.01860","5.0661e+07,3.3774e+07","0.50229,0.33486",0.6,0.1
81,0.004,0.0099,0.0306,0.075,2,2.1720389234348976,632333.3333333334,"3.7219e+06,2.4813e+06","0.02790,0.01860","1.1166e+07,7.4438e+06","0.50229,0.33486",0.6,0.1
82,0.006,0.0104,0.0235,0.06,3,2.625409250245892,6073750.0,"2.2344e+07,1.8620e+07,1.1172e+07","0.01038,0.00865,0.00519","6.7031e+07,5.5860e+07,3.3516e+07","0.18419,0.15349,0.09209",1.0,0.0
83,0.004,0.0099,0.0306,0.075,1,4.158042304106825,3622000.0,1.0660e+07,0.00913,3.1979e+07,0.16438,0.6,0.1
84,0.004,0.0099,0.0306,0.075,2,2.0490699632426415,781500.0,"4.5999e+06,3.0666e+06","0.02790,0.01860","1.3800e+07,9.1998e+06","0.50229,0.33486",0.6,0.1
85,0.004,0.0099,0.0306,0.075,1,4.1614768457379805,1678000.0,4.9384e+06,0.00913,1.4815e+07,0.16438,0.6,0.1
86,0.004,0.0099,0.0306,0.075,1,4.467048860137817,1521000.0,4.4763e+06,0.00913,1.3429e+07,0.16438,0.6,0.1
87,0.004,0.0099,0.0306,0.075,1,4.3379219927201245,1089000.0,3.2049e+06,0.00913,9.6148e+06,0.16438,0.6,0.1
88,0.004,0.0099,0.0306,0.075,1,4.1556541978674035,491000.0,1.4450e+06,0.00913,4.3350e+06,0.16438,0.6,0.1
89,0.004,0.0099,0.0306,0.075,1,4.3781280452411275,616000.0,1.8129e+06,0.00913,5.4387e+06,0.16438,0.6,0.1
90,0.004,0.0099,0.0306,0.075,1,4.2879628152449065,1186000.0,3.4904e+06,0.00913,1.0471e+07,0.16438,0.6,0.1
91,0.004,0.0099,0.0306,0.075,2,2.239478314460111,1655000.0,"9.7413e+06,6.4942e+06","0.02790,0.01860","2.9224e+07,1.9483e+07","0.50229,0.33486",0.6,0.1
92,0.004,0.0099,0.0306,0.075,2,2.0600042361683943,2776000.0,"1.6340e+07,1.0893e+07","0.02790,0.01860","4.9019e+07,3.2679e+07","0.50229,0.33486",0.6,0.1
93,0.004,0.0099,0.0306,0.075,2,2.098929780635153,1471000.0,"8.6583e+06,5.7722e+06","0.02790,0.01860","2.5975e+07,1.7317e+07","0.50229,0.33486",0.6,0.1
94,0.004,0.0099,0.0306,0.075,1,4.184354567293195,1319000.0,3.8818e+06,0.00913,1.1645e+07,0.16438,0.6,0.1
95,0.004,0.0099,0.0306,0.075,1,3.9660955696210656,554333.3333333334,1.6314e+06,0.00913,4.8942e+06,0.16438,0.6,0.1
96,0.004,0.012,0.04,0.1,2,2.165425131440943,677500.0,"5.3170e+06,3.5447e+06","0.03721,0.02480","1.5951e+07,1.0634e+07","0.89218,0.59479",0.8,0.1
97,0.004,0.0099,0.0306,0.075,2,2.1616319254916583,1294500.0,"7.6194e+06,5.0796e+06","0.02790,0.01860","2.2858e+07,1.5239e+07","0.50229,0.33486",0.6,0.1
98,0.004,0.0099,0.0306,0.075,1,4.268291146591561,1549000.0,4.5587e+06,0.00913,1.3676e+07,0.16438,0.6,0.1
99,0.004,0.0099,0.0306,0.075,1,4.217440880928537,1679000.0,4.9413e+06,0.00913,1.4824e+07,0.16438,0.6,0.1
100,0.004,0.0099,0.0306,0.075,2,1.9878271480299172,713333.3333333334,"4.1987e+06,2.7991e+06","0.02790,0.01860","1.2596e+07,8.3974e+06","0.50229,0.33486",0.6,0.1
101,0.004,0.0099,0.0306,0.075,1,4.178388342979695,2851000.0,8.3905e+06,0.00913,2.5171e+07,0.16438,0.6,0.1
102,0.004,0.0099,0.0306,0.075,2,2.09735068156362,2770000.0,"1.6304e+07,1.0869e+07","0.02790,0.01860","4.8913e+07,3.2608e+07","0.50229,0.33486",0.6,0.1
103,0.004,0.0099,0.0306,0.075,2,2.049706947360554,1240000.0,"7.2986e+06,4.8658e+06","0.02790,0.01860","2.1896e+07,1.4597e+07","0.50229,0.33486",0.6,0.1
104,0.004,0.0099,0.0306,0.075,1,4.232926462099261,1447000.0,4.2585e+06,0.00913,1.2776e+07,0.16438,0.6,0.1
105,0.004,0.0099,0.0306,0.075,2,2.1771424990534123,2088500.0,"1.2293e+07,8.1953e+06","0.02790,0.01860","3.6879e+07,2.4586e+07","0.50229,0.33486",0.6,0.1
106,0.004,0.0099,0.0306,0.075,2,2.344612138706971,2216000.0,"1.3043e+07,8.6956e+06","0.02790,0.01860","3.9130e+07,2.6087e+07","0.50229,0.33486",0.6,0.1
107,0.004,0.0099,0.0306,0.075,1,4.304610962707791,4872000.0,1.4338e+07,0.00913,4.3015e+07,0.16438,0.6,0.1
108,0.004,0.0099,0.0306,0.075,2,2.1612531454994626,4407000.0,"2.5940e+07,1.7293e+07","0.02790,0.01860","7.7819e+07,5.1879e+07","0.50229,0.33486",0.6,0.1
109,0.004,0.0099,0.0306,0.075,1,4.251345744831448,727500.0,2.1410e+06,0.00913,6.4231e+06,0.16438,0.6,0.1
110,0.004,0.0099,0.0306,0.075,1,3.876835831879349,674500.0,1.9851e+06,0.00913,5.9552e+06,0.16438,0.6,0.1
111,0.004,0.0099,0.0306,0.075,1,4.261546747602853,2824000.0,8.3110e+06,0.00913,2.4933e+07,0.16438,0.6,0.1
112,0.004,0.0099,0.0306,0.075,1,4.280070087067392,1283000.0,3.7759e+06,0.00913,1.1328e+07,0.16438,0.6,0.1
113,0.004,0.0099,0.0306,0.075,1,4.826492339208361,2230000.0,6.5629e+06,0.00913,1.9689e+07,0.16438,0.6,0.1
114,0.004,0.0099,0.0306,0.075,1,4.226354605912388,3463000.0,1.0192e+07,0.00913,3.0575e+07,0.16438,0.6,0.1
115,0.004,0.0099,0.0306,0.075,2,2.1660128063472657,1825000.0,"1.0742e+07,7.1613e+06","0.02790,0.01860","3.2226e+07,2.1484e+07","0.50229,0.33486",0.6,0.1
116,0.004,0.0099,0.0306,0.075,2,2.129900160036406,1301500.0,"7.6606e+06,5.1071e+06","0.02790,0.01860","2.2982e+07,1.5321e+07","0.50229,0.33486",0.6,0.1
117,0.004,0.0099,0.0306,0.075,2,2.012498111660281,1055500.0,"6.2127e+06,4.1418e+06","0.02790,0.01860","1.8638e+07,1.2425e+07","0.50229,0.33486",0.6,0.1
118,0.004,0.0099,0.0306,0.075,1,4.518133721792126,2062000.0,6.0685e+06,0.00913,1.8205e+07,0.16438,0.6,0.1
119,0.004,0.012,0.04,0.1,2,2.215343223169899,1206000.0,"9.4647e+06,6.3098e+06","0.03721,0.02480","2.8394e+07,1.8929e+07","0.89218,0.59479",0.8,0.1
120,0.0032,0.0061,0.0158,0.04,3,2.1139793666580977,6702000.0,"1.9724e+07,1.6437e+07,9.8620e+06","0.00407,0.00339,0.00203","4.9310e+07,4.1092e+07,2.4655e+07","0.06104,0.05087,0.03052",0.2,0.4
121,0.004,0.0099,0.0306,0.075,1,4.077518129391624,2145000.0,6.3127e+06,0.00913,1.8938e+07,0.16438,0.6,0.1
122,0.004,0.0099,0.0306,0.075,1,4.577246378855838,707500.0,2.0822e+06,0.00913,6.2465e+06,0.16438,0.6,0.1
123,0.004,0.0099,0.0306,0.075,2,1.9891713415784706,2840000.0,"1.6716e+07,1.1144e+07","0.02790,0.01860","5.0149e+07,3.3432e+07","0.50229,0.33486",0.6,0.1
124,0.004,0.0099,0.0306,0.075,2,2.197133483170393,2624000.0,"1.5445e+07,1.0297e+07","0.02790,0.01860","4.6335e+07,3.0890e+07","0.50229,0.33486",0.6,0.1
125,0.004,0.0099,0.0306,0.075,2,2.380554574834815,2910000.0,"1.7128e+07,1.1419e+07","0.02790,0.01860","5.1385e+07,3.4257e+07","0.50229,0.33486",0.6,0.1
126,0.004,0.0099,0.0306,0.075,2,2.0305036741624494,3962000.0,"2.3320e+07,1.5547e+07","0.02790,0.01860","6.9961e+07,4.6641e+07","0.50229,0.33486",0.6,0.1
127,0.004,0.0099,0.0306,0.075,1,4.14806926221556,8953000.0,2.6349e+07,0.00913,7.9046e+07,0.16438,0.6,0.1
128,0.004,0.0099,0.0306,0.075,2,2.144257336031412,1820000.0,"1.0713e+07,7.1417e+06","0.02790,0.01860","3.2138e+07,2.1425e+07","0.50229,0.33486",0.6,0.1
129,0.004,0.0099,0.0306,0.075,1,4.16111926320511,1450000.0,4.2674e+06,0.00913,1.2802e+07,0.16438,0.6,0.1
130,0.004,0.0099,0.0306,0.075,1,3.948851206804435,953000.0,2.8047e+06,0.00913,8.4140e+06,0.16438,0.6,0.1
131,0.004,0.0099,0.0306,0.075,1,4.281853699484225,1524000.0,4.4851e+06,0.00913,1.3455e+07,0.16438,0.6,0.1
132,0.004,0.0099,0.0306,0.075,1,4.046461068024503,1567000.0,4.6117e+06,0.00913,1.3835e+07,0.16438,0.6,0.1
133,0.005,0.0087,0.0233,0.06,3,2.0806912104959063,2235500.0,"8.2238e+06,6.8532e+06,4.1119e+06","0.00664,0.00554,0.00332","2.4672e+07,2.0560e+07,1.2336e+07","0.11694,0.09745,0.05847",0.5,0.4
134,0.004,0.0099,0.0306,0.075,1,4.075472385245453,1885000.0,5.5476e+06,0.00913,1.6643e+07,0.16438,0.6,0.1
135,0.004,0.0099,0.0306,0.075,2,2.305522689625164,1439500.0,"8.4729e+06,5.6486e+06","0.02790,0.01860","2.5419e+07,1.6946e+07","0.50229,0.33486",0.6,0.1
136,0.004,0.0099,0.0306,0.075,1,4.103315107600394,2676000.0,7.8755e+06,0.00913,2.3626e+07,0.16438,0.6,0.1
137,0.004,0.0099,0.0306,0.075,1,4.199035258870845,1920000.0,5.6506e+06,0.00913,1.6952e+07,0.16438,0.6,0.1
138,0.004,0.0099,0.0306,0.075,1,4.444350483377149,1616666.6666666663,4.7578e+06,0.00913,1.4274e+07,0.16438,0.6,0.1
139,0.004,0.0099,0.0306,0.075,2,2.0062503413991393,1923500.0,"1.1322e+07,7.5478e+06","0.02790,0.01860","3.3965e+07,2.2643e+07","0.50229,0.33486",0.6,0.1
140,0.004,0.0099,0.0306,0.075,2,2.15800393572068,1504000.0,"8.8525e+06,5.9017e+06","0.02790,0.01860","2.6558e+07,1.7705e+07","0.50229,0.33486",0.6,0.1
141,0.004,0.0069,0.0187,0.0525,1,6.507725151758732,50339000.0,1.3185e+08,0.00203,2.6370e+08,0.02447,0.4,0.1
142,0.004,0.0099,0.0306,0.075,1,3.937648480277309,1069166.6666666667,3.1466e+06,0.00913,9.4397e+06,0.16438,0.6,0.1
143,0.004,0.0099,0.0306,0.075,2,2.1533879375759146,2366500.0,"1.3929e+07,9.2861e+06","0.02790,0.01860","4.1788e+07,2.7858e+07","0.50229,0.33486",0.6,0.1
144,0.004,0.0099,0.0306,0.075,2,2.1615052059196627,1614333.3333333337,"9.5020e+06,6.3346e+06","0.02790,0.01860","2.8506e+07,1.9004e+07","0.50229,0.33486",0.6,0.1
145,0.004,0.0099,0.0306,0.075,1,4.43731302203554,1459666.6666666667,4.2958e+06,0.00913,1.2887e+07,0.16438,0.6,0.1
146,0.004,0.0099,0.0306,0.075,2,2.005639892743062,2424000.0,"1.4268e+07,9.5118e+06","0.02790,0.01860","4.2803e+07,2.8535e+07","0.50229,0.33486",0.6,0.1
147,0.004,0.0099,0.0306,0.075,1,3.9945664244993546,417000.0,1.2272e+06,0.00913,3.6817e+06,0.16438,0.6,0.1
148,0.004,0.0099,0.0306,0.075,1,4.380027280205846,471333.3333333333,1.3871e+06,0.00913,4.1614e+06,0.16438,0.6,0.1
149,0.004,0.0099,0.0306,0.075,1,4.331037445445557,5478500.0,1.6123e+07,0.00913,4.8370e+07,0.16438,0.6,0.1
150,0.004,0.0099,0.0306,0.075,1,4.320981246957345,1610833.3333333333,4.7407e+06,0.00913,1.4222e+07,0.16438,0.6,0.1
151,0.004,0.0099,0.0306,0.075,2,2.1708810616892675,3619500.0,"2.1304e+07,1.4203e+07","0.02790,0.01860","6.3913e+07,4.2609e+07","0.50229,0.33486",0.6,0.1
152,0.004,0.0099,0.0306,0.075,2,2.06227441315907,3553666.666666667,"2.0917e+07,1.3945e+07","0.02790,0.01860","6.2751e+07,4.1834e+07","0.50229,0.33486",0.6,0.1
153,0.004,0.0099,0.0306,0.075,1,4.317042491275917,2174000.0,6.3981e+06,0.00913,1.9194e+07,0.16438,0.6,0.1
154,0.004,0.0099,0.0306,0.075,2,2.1650951670397314,2300000.0,"1.3538e+07,9.0252e+06","0.02790,0.01860","4.0613e+07,2.7076e+07","0.50229,0.33486",0.6,0.1
155,0.004,0.0099,0.0306,0.075,1,4.117475791125482,4112000.0,1.2102e+07,0.00913,3.6305e+07,0.16438,0.6,0.1
156,0.004,0.0099,0.0306,0.075,2,2.3422205196754744,2954000.0,"1.7387e+07,1.1591e+07","0.02790,0.01860","5.2162e+07,3.4774e+07","0.50229,0.33486",0.6,0.1
157,0.004,0.0099,0.0306,0.075,2,2.1847520414438946,1295000.0,"7.6224e+06,5.0816e+06","0.02790,0.01860","2.2867e+07,1.5245e+07","0.50229,0.33486",0.6,0.1
158,0.004,0.0099,0.0306,0.075,2,2.0102227142164475,1874000.0,"1.1030e+07,7.3536e+06","0.02790,0.01860","3.3091e+07,2.2061e+07","0.50229,0.33486",0.6,0.1
159,0.004,0.0069,0.0187,0.0525,1,6.299438477162786,1876300.0,4.9145e+06,0.00203,9.8291e+06,0.02447,0.4,0.1
160,0.004,0.0099,0.0306,0.075,1,4.064227918185221,2604000.0,7.6636e+06,0.00913,2.2991e+07,0.16438,0.6,0.1
161,0.004,0.0099,0.0306,0.075,2,2.2192402866003538,2079000.0,"1.2237e+07,8.1580e+06","0.02790,0.01860","3.6711e+07,2.4474e+07","0.50229,0.33486",0.6,0.1
162,0.004,0.0099,0.0306,0.075,1,4.521698300145695,2587000.0,7.6135e+06,0.00913,2.2841e+07,0.16438,0.6,0.1
