BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
10516,0.004,0.012,0.04,0.1,2,2.0165610606273177,1866000.0,"1.4644e+07,9.7629e+06","0.03721,0.02480","4.3933e+07,2.9289e+07","0.89218,0.59479",0.8,0.1
10517,0.004,0.0099,0.0306,0.075,1,4.54752005259976,1528000.0,4.4969e+06,0.00913,1.3491e+07,0.16438,0.6,0.1
10518,0.004,0.0099,0.0306,0.075,1,3.9469744886811227,948000.0,2.7900e+06,0.00913,8.3699e+06,0.16438,0.6,0.1
10519,0.004,0.0099,0.0306,0.075,1,4.743731591925024,1504000.0,4.4263e+06,0.00913,1.3279e+07,0.16438,0.6,0.1
10520,0.004,0.0099,0.0306,0.075,2,2.0901747446489596,1690000.0,"9.9473e+06,6.6316e+06","0.02790,0.01860","2.9842e+07,1.9895e+07","0.50229,0.33486",0.6,0.1
10521,0.004,0.0099,0.0306,0.075,2,2.149191110614438,2209000.0,"1.3002e+07,8.6681e+06","0.02790,0.01860","3.9007e+07,2.6004e+07","0.50229,0.33486",0.6,0.1
10522,0.004,0.0099,0.0306,0.075,2,1.9410110852272795,1818000.0,"1.0701e+07,7.1338e+06","0.02790,0.01860","3.2102e+07,2.1401e+07","0.50229,0.33486",0.6,0.1
10523,0.004,0.0099,0.0306,0.075,1,4.253963221538797,1541000.0,4.5352e+06,0.00913,1.3605e+07,0.16438,0.6,0.1
10524,0.004,0.0099,0.0306,0.075,1,4.31622847754548,1336500.0,3.9333e+06,0.00913,1.1800e+07,0.16438,0.6,0.1
10525,0.004,0.0099,0.0306,0.075,1,4.248855995791039,1849500.0,5.4431e+06,0.00913,1.6329e+07,0.16438,0.6,0.1
10526,0.004,0.012,0.04,0.1,2,2.0743682303731728,3389000.0,"2.6597e+07,1.7731e+07","0.03721,0.02480","7.9791e+07,5.3194e+07","0.89218,0.59479",0.8,0.1
10527,0.004,0.012,0.04,0.1,2,2.034972831028068,1661000.0,"1.3036e+07,8.6904e+06","0.03721,0.02480","3.9107e+07,2.6071e+07","0.89218,0.59479",0.8,0.1
10528,0.004,0.012,0.04,0.1,2,2.257678391432617,2705000.0,"2.1229e+07,1.4153e+07","0.03721,0.02480","6.3687e+07,4.2458e+07","0.89218,0.59479",0.8,0.1
10529,0.004,0.012,0.04,0.1,2,2.1368890376569345,4371000.0,"3.4304e+07,2.2869e+07","0.03721,0.02480","1.0291e+08,6.8607e+07","0.89218,0.59479",0.8,0.1
10530,0.004,0.012,0.04,0.1,1,4.608928927615953,1696000.0,6.6551e+06,0.01218,1.9965e+07,0.29197,0.8,0.1
10531,0.004,0.0099,0.0306,0.075,1,4.156335334024463,1558000.0,4.5852e+06,0.00913,1.3756e+07,0.16438,0.6,0.1
10532,0.003,0.006,0.015,0.035,1,,43939666.66666666,4.3105e+07,0.00076,9.6986e+07,0.00856,0.3,0.4
10533,0.004,0.01,0.03,0.08,3,2.1165771710439407,6214300.0,"7.3155e+07,6.0962e+07,3.6577e+07","0.01628,0.01357,0.00814","1.8289e+08,1.5241e+08,9.1443e+07","0.32523,0.27102,0.16261",0.6,0.4
