BuildingIndex,DS1_idr,DS2_idr,DS3_idr,DS4_idr,NS,story_height,mass,ys,yd,us,ud,pinch,beta
8025,0.004,0.012,0.04,0.1,2,2.3336492289108963,4030000.0,"3.1627e+07,2.1085e+07","0.03721,0.02480","9.4882e+07,6.3255e+07","0.89218,0.59479",0.8,0.1
8026,0.004,0.012,0.04,0.1,2,2.2078405095769624,4044000.0,"3.1737e+07,2.1158e+07","0.03721,0.02480","9.5212e+07,6.3475e+07","0.89218,0.59479",0.8,0.1
8027,0.004,0.012,0.04,0.1,2,2.0532567398704296,1741000.0,"1.3663e+07,9.1089e+06","0.03721,0.02480","4.0990e+07,2.7327e+07","0.89218,0.59479",0.8,0.1
8028,0.004,0.012,0.04,0.1,1,4.261152012635279,1368000.0,5.3680e+06,0.01218,1.6104e+07,0.29197,0.8,0.1
8029,0.004,0.0099,0.0306,0.075,1,4.028921434727017,1006000.0,2.9607e+06,0.00913,8.8820e+06,0.16438,0.6,0.1
8030,0.004,0.012,0.04,0.1,1,4.675185767751763,1569000.0,6.1568e+06,0.01218,1.8470e+07,0.29197,0.8,0.1
8031,0.004,0.012,0.04,0.1,1,4.077870798288611,1178000.0,4.6225e+06,0.01218,1.3867e+07,0.29197,0.8,0.1
8032,0.004,0.012,0.04,0.1,1,4.157041629821404,1258000.0,4.9364e+06,0.01218,1.4809e+07,0.29197,0.8,0.1
8033,0.004,0.012,0.04,0.1,1,4.114345711095651,11148000.0,4.3745e+07,0.01218,1.3123e+08,0.29197,0.8,0.1
8034,0.004,0.012,0.04,0.1,2,2.142192128602817,3137000.0,"2.4619e+07,1.6413e+07","0.03721,0.02480","7.3858e+07,4.9238e+07","0.89218,0.59479",0.8,0.1
8035,0.004,0.0099,0.0306,0.075,1,4.569819463643454,1108000.0,3.2608e+06,0.00913,9.7825e+06,0.16438,0.6,0.1
8036,0.004,0.012,0.04,0.1,2,2.3332902976210614,2116000.0,"1.6606e+07,1.1071e+07","0.03721,0.02480","4.9819e+07,3.3213e+07","0.89218,0.59479",0.8,0.1
8037,0.004,0.012,0.04,0.1,1,4.182913725571186,1475000.0,5.7879e+06,0.01218,1.7364e+07,0.29197,0.8,0.1
8038,0.004,0.012,0.04,0.1,2,2.1743366793211827,3052000.0,"2.3952e+07,1.5968e+07","0.03721,0.02480","7.1856e+07,4.7904e+07","0.89218,0.59479",0.8,0.1
8039,0.004,0.012,0.04,0.1,2,2.1423555854256913,763000.0,"5.9880e+06,3.9920e+06","0.03721,0.02480","1.7964e+07,1.1976e+07","0.89218,0.59479",0.8,0.1
8040,0.004,0.012,0.04,0.1,2,2.0314101979384014,1781000.0,"1.3977e+07,9.3182e+06","0.03721,0.02480","4.1932e+07,2.7955e+07","0.89218,0.59479",0.8,0.1
8041,0.004,0.012,0.04,0.1,1,4.816683656453092,2830000.0,1.1105e+07,0.01218,3.3315e+07,0.29197,0.8,0.1
8042,0.004,0.012,0.04,0.1,2,2.2840465488664763,2554000.0,"2.0044e+07,1.3363e+07","0.03721,0.02480","6.0131e+07,4.0088e+07","0.89218,0.59479",0.8,0.1
8043,0.004,0.012,0.04,0.1,2,2.1538705649392145,2140000.0,"1.6795e+07,1.1196e+07","0.03721,0.02480","5.0384e+07,3.3589e+07","0.89218,0.59479",0.8,0.1
8044,0.004,0.012,0.04,0.1,2,2.30920774589181,3272000.0,"2.5679e+07,1.7119e+07","0.03721,0.02480","7.7036e+07,5.1357e+07","0.89218,0.59479",0.8,0.1
